transcript,audio_path
duk,./content/dataset/duk/duk_jol.wav
duk,./content/dataset/duk/duk_kakak.wav
duk,./content/dataset/duk/duk_mamak.wav
duk,./content/dataset/duk/duk_muharis.wav
duk,./content/dataset/duk/duk_oja.wav
duk,./content/dataset/duk/duk_oom.wav
duk,./content/dataset/duk/duk_rafiq.wav
duk,./content/dataset/duk/duk_reja.wav
duk,./content/dataset/duk/duk_syifa.wav
duk,./content/dataset/duk/duk_tajrit.wav
duk,./content/dataset/duk/duk_te.wav
eh,./content/dataset/eh/eh_abang.wav
eh,./content/dataset/eh/eh_andra.wav
eh,./content/dataset/eh/eh_apid.wav
eh,./content/dataset/eh/eh_ari.wav
eh,./content/dataset/eh/eh_bg_yasir.wav
eh,./content/dataset/eh/eh_bulek.wav
eh,./content/dataset/eh/eh_c_jal.wav
eh,./content/dataset/eh/eh_daudi.wav
eh,./content/dataset/eh/eh_dek_wah.wav
eh,./content/dataset/eh/eh_dinda.wav
eh,./content/dataset/eh/eh_faiz.wav
eh,./content/dataset/eh/eh_imam.wav
eh,./content/dataset/eh/eh_jahrol.wav
eh,./content/dataset/eh/eh_jessie.wav
eh,./content/dataset/eh/eh_jol.wav
eh,./content/dataset/eh/eh_kakak.wav
eh,./content/dataset/eh/eh_mamak.wav
eh,./content/dataset/eh/eh_muharis.wav
eh,./content/dataset/eh/eh_oja.wav
eh,./content/dataset/eh/eh_oom.wav
eh,./content/dataset/eh/eh_rafiq.wav
eh,./content/dataset/eh/eh_reja.wav
eh,./content/dataset/eh/eh_syifa.wav
eh,./content/dataset/eh/eh_tajrit.wav
eh,./content/dataset/eh/eh_te.wav
get,./content/dataset/get/get_abang.wav
get,./content/dataset/get/get_andra.wav
get,./content/dataset/get/get_apid.wav
get,./content/dataset/get/get_ari.wav
get,./content/dataset/get/get_bg_yasir.wav
get,./content/dataset/get/get_bulek.wav
get,./content/dataset/get/get_c_jal.wav
get,./content/dataset/get/get_daudi.wav
get,./content/dataset/get/get_dek_wah.wav
get,./content/dataset/get/get_dinda.wav
get,./content/dataset/get/get_faiz.wav
get,./content/dataset/get/get_imam.wav
get,./content/dataset/get/get_jahrol.wav
get,./content/dataset/get/get_jessie.wav
get,./content/dataset/get/get_jol.wav
get,./content/dataset/get/get_kakak.wav
get,./content/dataset/get/get_mamak.wav
get,./content/dataset/get/get_muharis.wav
get,./content/dataset/get/get_oja.wav
get,./content/dataset/get/get_oom.wav
get,./content/dataset/get/get_rafiq.wav
get,./content/dataset/get/get_reja.wav
get,./content/dataset/get/get_syifa.wav
get,./content/dataset/get/get_tajrit.wav
get,./content/dataset/get/get_te.wav
golom,./content/dataset/golom/golom_abang.wav
golom,./content/dataset/golom/golom_andra.wav
golom,./content/dataset/golom/golom_apid.wav
golom,./content/dataset/golom/golom_ari.wav
golom,./content/dataset/golom/golom_bg_yasir.wav
golom,./content/dataset/golom/golom_bulek.wav
golom,./content/dataset/golom/golom_c_jal.wav
golom,./content/dataset/golom/golom_daudi.wav
golom,./content/dataset/golom/golom_dek_wah.wav
golom,./content/dataset/golom/golom_dinda.wav
golom,./content/dataset/golom/golom_faiz.wav
golom,./content/dataset/golom/golom_imam.wav
golom,./content/dataset/golom/golom_jahrol.wav
golom,./content/dataset/golom/golom_jessie.wav
golom,./content/dataset/golom/golom_jol.wav
golom,./content/dataset/golom/golom_kakak.wav
golom,./content/dataset/golom/golom_mamak.wav
golom,./content/dataset/golom/golom_muharis.wav
golom,./content/dataset/golom/golom_oja.wav
golom,./content/dataset/golom/golom_oom.wav
golom,./content/dataset/golom/golom_rafiq.wav
golom,./content/dataset/golom/golom_reja.wav
golom,./content/dataset/golom/golom_syifa.wav
golom,./content/dataset/golom/golom_tajrit.wav
golom,./content/dataset/golom/golom_te.wav
grah,./content/dataset/grah/grah_abang.wav
grah,./content/dataset/grah/grah_andra.wav
grah,./content/dataset/grah/grah_apid.wav
grah,./content/dataset/grah/grah_ari.wav
grah,./content/dataset/grah/grah_bg_yasir.wav
grah,./content/dataset/grah/grah_bulek.wav
grah,./content/dataset/grah/grah_c_jal.wav
grah,./content/dataset/grah/grah_daudi.wav
grah,./content/dataset/grah/grah_dek_wah.wav
grah,./content/dataset/grah/grah_dinda.wav
grah,./content/dataset/grah/grah_faiz.wav
grah,./content/dataset/grah/grah_imam.wav
grah,./content/dataset/grah/grah_jahrol.wav
grah,./content/dataset/grah/grah_jessie.wav
grah,./content/dataset/grah/grah_jol.wav
grah,./content/dataset/grah/grah_kakak.wav
grah,./content/dataset/grah/grah_mamak.wav
grah,./content/dataset/grah/grah_muharis.wav
grah,./content/dataset/grah/grah_oja.wav
grah,./content/dataset/grah/grah_oom.wav
grah,./content/dataset/grah/grah_rafiq.wav
grah,./content/dataset/grah/grah_reja.wav
grah,./content/dataset/grah/grah_syifa.wav
grah,./content/dataset/grah/grah_tajrit.wav
grah,./content/dataset/grah/grah_te.wav
hanjeut,./content/dataset/hanjeut/hanjeut_abang.wav
hanjeut,./content/dataset/hanjeut/hanjeut_andra.wav
hanjeut,./content/dataset/hanjeut/hanjeut_apid.wav
hanjeut,./content/dataset/hanjeut/hanjeut_ari.wav
hanjeut,./content/dataset/hanjeut/hanjeut_bg_yasir.wav
hanjeut,./content/dataset/hanjeut/hanjeut_bulek.wav
hanjeut,./content/dataset/hanjeut/hanjeut_c_jal.wav
hanjeut,./content/dataset/hanjeut/hanjeut_daudi.wav
hanjeut,./content/dataset/hanjeut/hanjeut_dek_wah.wav
hanjeut,./content/dataset/hanjeut/hanjeut_dinda.wav
hanjeut,./content/dataset/hanjeut/hanjeut_faiz.wav
hanjeut,./content/dataset/hanjeut/hanjeut_imam.wav
hanjeut,./content/dataset/hanjeut/hanjeut_jahrol.wav
hanjeut,./content/dataset/hanjeut/hanjeut_jessie.wav
hanjeut,./content/dataset/hanjeut/hanjeut_jol.wav
hanjeut,./content/dataset/hanjeut/hanjeut_kakak.wav
hanjeut,./content/dataset/hanjeut/hanjeut_mamak.wav
hanjeut,./content/dataset/hanjeut/hanjeut_muharis.wav
hanjeut,./content/dataset/hanjeut/hanjeut_oja.wav
hanjeut,./content/dataset/hanjeut/hanjeut_oom.wav
hanjeut,./content/dataset/hanjeut/hanjeut_rafiq.wav
hanjeut,./content/dataset/hanjeut/hanjeut_reja.wav
hanjeut,./content/dataset/hanjeut/hanjeut_syifa.wav
hanjeut,./content/dataset/hanjeut/hanjeut_tajrit.wav
hanjeut,./content/dataset/hanjeut/hanjeut_te.wav
hek,./content/dataset/hek/hek_abang.wav
hek,./content/dataset/hek/hek_andra.wav
hek,./content/dataset/hek/hek_apid.wav
hek,./content/dataset/hek/hek_ari.wav
hek,./content/dataset/hek/hek_bg_yasir.wav
hek,./content/dataset/hek/hek_bulek.wav
hek,./content/dataset/hek/hek_c_jal.wav
hek,./content/dataset/hek/hek_daudi.wav
hek,./content/dataset/hek/hek_dek_wah.wav
hek,./content/dataset/hek/hek_dinda.wav
hek,./content/dataset/hek/hek_faiz.wav
hek,./content/dataset/hek/hek_imam.wav
hek,./content/dataset/hek/hek_jahrol.wav
hek,./content/dataset/hek/hek_jessie.wav
hek,./content/dataset/hek/hek_jol.wav
hek,./content/dataset/hek/hek_kakak.wav
hek,./content/dataset/hek/hek_mamak.wav
hek,./content/dataset/hek/hek_muharis.wav
hek,./content/dataset/hek/hek_oja.wav
hek,./content/dataset/hek/hek_oom.wav
hek,./content/dataset/hek/hek_rafiq.wav
hek,./content/dataset/hek/hek_reja.wav
hek,./content/dataset/hek/hek_syifa.wav
hek,./content/dataset/hek/hek_tajrit.wav
hek,./content/dataset/hek/hek_te.wav
ie,./content/dataset/ie/ie_abang.wav
ie,./content/dataset/ie/ie_andra.wav
ie,./content/dataset/ie/ie_apid.wav
ie,./content/dataset/ie/ie_ari.wav
ie,./content/dataset/ie/ie_bg_yasir.wav
ie,./content/dataset/ie/ie_bulek.wav
ie,./content/dataset/ie/ie_c_jal.wav
ie,./content/dataset/ie/ie_daudi.wav
ie,./content/dataset/ie/ie_dek_wah.wav
ie,./content/dataset/ie/ie_dinda.wav
ie,./content/dataset/ie/ie_faiz.wav
ie,./content/dataset/ie/ie_imam.wav
ie,./content/dataset/ie/ie_jahrol.wav
ie,./content/dataset/ie/ie_jessie.wav
ie,./content/dataset/ie/ie_jol.wav
ie,./content/dataset/ie/ie_kakak.wav
ie,./content/dataset/ie/ie_mamak.wav
ie,./content/dataset/ie/ie_muharis.wav
ie,./content/dataset/ie/ie_oja.wav
ie,./content/dataset/ie/ie_oom.wav
ie,./content/dataset/ie/ie_rafiq.wav
ie,./content/dataset/ie/ie_reja.wav
ie,./content/dataset/ie/ie_syifa.wav
ie,./content/dataset/ie/ie_tajrit.wav
ie,./content/dataset/ie/ie_te.wav
ilee,./content/dataset/ilee/ilee_abang.wav
ilee,./content/dataset/ilee/ilee_andra.wav
ilee,./content/dataset/ilee/ilee_apid.wav
ilee,./content/dataset/ilee/ilee_ari.wav
ilee,./content/dataset/ilee/ilee_bg_yasir.wav
ilee,./content/dataset/ilee/ilee_bulek.wav
ilee,./content/dataset/ilee/ilee_c_jal.wav
ilee,./content/dataset/ilee/ilee_daudi.wav
ilee,./content/dataset/ilee/ilee_dek_wah.wav
ilee,./content/dataset/ilee/ilee_dinda.wav
ilee,./content/dataset/ilee/ilee_faiz.wav
ilee,./content/dataset/ilee/ilee_imam.wav
ilee,./content/dataset/ilee/ilee_jahrol.wav
ilee,./content/dataset/ilee/ilee_jessie.wav
ilee,./content/dataset/ilee/ilee_jol.wav
ilee,./content/dataset/ilee/ilee_kakak.wav
ilee,./content/dataset/ilee/ilee_mamak.wav
ilee,./content/dataset/ilee/ilee_muharis.wav
ilee,./content/dataset/ilee/ilee_oja.wav
ilee,./content/dataset/ilee/ilee_oom.wav
ilee,./content/dataset/ilee/ilee_rafiq.wav
ilee,./content/dataset/ilee/ilee_reja.wav
ilee,./content/dataset/ilee/ilee_syifa.wav
ilee,./content/dataset/ilee/ilee_tajrit.wav
ilee,./content/dataset/ilee/ilee_te.wav
jak,./content/dataset/jak/jak_abang.wav
jak,./content/dataset/jak/jak_andra.wav
jak,./content/dataset/jak/jak_apid.wav
jak,./content/dataset/jak/jak_ari.wav
jak,./content/dataset/jak/jak_bg_yasir.wav
jak,./content/dataset/jak/jak_bulek.wav
jak,./content/dataset/jak/jak_c_jal.wav
jak,./content/dataset/jak/jak_daudi.wav
jak,./content/dataset/jak/jak_dek_wah.wav
jak,./content/dataset/jak/jak_dinda.wav
jak,./content/dataset/jak/jak_faiz.wav
jak,./content/dataset/jak/jak_imam.wav
jak,./content/dataset/jak/jak_jahrol.wav
jak,./content/dataset/jak/jak_jessie.wav
jak,./content/dataset/jak/jak_jol.wav
jak,./content/dataset/jak/jak_kakak.wav
jak,./content/dataset/jak/jak_mamak.wav
jak,./content/dataset/jak/jak_muharis.wav
jak,./content/dataset/jak/jak_oja.wav
jak,./content/dataset/jak/jak_oom.wav
jak,./content/dataset/jak/jak_rafiq.wav
jak,./content/dataset/jak/jak_reja.wav
jak,./content/dataset/jak/jak_syifa.wav
jak,./content/dataset/jak/jak_tajrit.wav
jak,./content/dataset/jak/jak_te.wav
jep,./content/dataset/jep/jep_abang.wav
jep,./content/dataset/jep/jep_andra.wav
jep,./content/dataset/jep/jep_apid.wav
jep,./content/dataset/jep/jep_ari.wav
jep,./content/dataset/jep/jep_bg_yasir.wav
jep,./content/dataset/jep/jep_bulek.wav
jep,./content/dataset/jep/jep_c_jal.wav
jep,./content/dataset/jep/jep_daudi.wav
jep,./content/dataset/jep/jep_dek_wah.wav
jep,./content/dataset/jep/jep_dinda.wav
jep,./content/dataset/jep/jep_faiz.wav
jep,./content/dataset/jep/jep_imam.wav
jep,./content/dataset/jep/jep_jahrol.wav
jep,./content/dataset/jep/jep_jessie.wav
jep,./content/dataset/jep/jep_jol.wav
jep,./content/dataset/jep/jep_kakak.wav
jep,./content/dataset/jep/jep_mamak.wav
jep,./content/dataset/jep/jep_muharis.wav
jep,./content/dataset/jep/jep_oja.wav
jep,./content/dataset/jep/jep_oom.wav
jep,./content/dataset/jep/jep_rafiq.wav
jep,./content/dataset/jep/jep_reja.wav
jep,./content/dataset/jep/jep_syifa.wav
jep,./content/dataset/jep/jep_tajrit.wav
jep,./content/dataset/jep/jep_te.wav
jeut,./content/dataset/jeut/jeut_abang.wav
jeut,./content/dataset/jeut/jeut_andra.wav
jeut,./content/dataset/jeut/jeut_apid.wav
jeut,./content/dataset/jeut/jeut_ari.wav
jeut,./content/dataset/jeut/jeut_bg_yasir.wav
jeut,./content/dataset/jeut/jeut_bulek.wav
jeut,./content/dataset/jeut/jeut_c_jal.wav
jeut,./content/dataset/jeut/jeut_daudi.wav
jeut,./content/dataset/jeut/jeut_dek_wah.wav
jeut,./content/dataset/jeut/jeut_dinda.wav
jeut,./content/dataset/jeut/jeut_faiz.wav
jeut,./content/dataset/jeut/jeut_imam.wav
jeut,./content/dataset/jeut/jeut_jahrol.wav
jeut,./content/dataset/jeut/jeut_jessie.wav
jeut,./content/dataset/jeut/jeut_jol.wav
jeut,./content/dataset/jeut/jeut_kakak.wav
jeut,./content/dataset/jeut/jeut_mamak.wav
jeut,./content/dataset/jeut/jeut_muharis.wav
jeut,./content/dataset/jeut/jeut_oja.wav
jeut,./content/dataset/jeut/jeut_oom.wav
jeut,./content/dataset/jeut/jeut_rafiq.wav
jeut,./content/dataset/jeut/jeut_reja.wav
jeut,./content/dataset/jeut/jeut_syifa.wav
jeut,./content/dataset/jeut/jeut_tajrit.wav
jeut,./content/dataset/jeut/jeut_te.wav
jih,./content/dataset/jih/jih_abang.wav
jih,./content/dataset/jih/jih_andra.wav
jih,./content/dataset/jih/jih_apid.wav
jih,./content/dataset/jih/jih_ari.wav
jih,./content/dataset/jih/jih_bg_yasir.wav
jih,./content/dataset/jih/jih_bulek.wav
jih,./content/dataset/jih/jih_c_jal.wav
jih,./content/dataset/jih/jih_daudi.wav
jih,./content/dataset/jih/jih_dek_wah.wav
jih,./content/dataset/jih/jih_dinda.wav
jih,./content/dataset/jih/jih_faiz.wav
jih,./content/dataset/jih/jih_imam.wav
jih,./content/dataset/jih/jih_jahrol.wav
jih,./content/dataset/jih/jih_jessie.wav
jih,./content/dataset/jih/jih_jol.wav
jih,./content/dataset/jih/jih_kakak.wav
jih,./content/dataset/jih/jih_mamak.wav
jih,./content/dataset/jih/jih_muharis.wav
jih,./content/dataset/jih/jih_oja.wav
jih,./content/dataset/jih/jih_oom.wav
jih,./content/dataset/jih/jih_rafiq.wav
jih,./content/dataset/jih/jih_reja.wav
jih,./content/dataset/jih/jih_syifa.wav
jih,./content/dataset/jih/jih_tajrit.wav
jih,./content/dataset/jih/jih_te.wav
jinoe,./content/dataset/jinoe/jinoe_abang.wav
jinoe,./content/dataset/jinoe/jinoe_andra.wav
jinoe,./content/dataset/jinoe/jinoe_apid.wav
jinoe,./content/dataset/jinoe/jinoe_ari.wav
jinoe,./content/dataset/jinoe/jinoe_bg_yasir.wav
jinoe,./content/dataset/jinoe/jinoe_bulek.wav
jinoe,./content/dataset/jinoe/jinoe_c_jal.wav
jinoe,./content/dataset/jinoe/jinoe_daudi.wav
jinoe,./content/dataset/jinoe/jinoe_dek_wah.wav
jinoe,./content/dataset/jinoe/jinoe_dinda.wav
jinoe,./content/dataset/jinoe/jinoe_faiz.wav
jinoe,./content/dataset/jinoe/jinoe_imam.wav
jinoe,./content/dataset/jinoe/jinoe_jahrol.wav
jinoe,./content/dataset/jinoe/jinoe_jessie.wav
jinoe,./content/dataset/jinoe/jinoe_jol.wav
jinoe,./content/dataset/jinoe/jinoe_kakak.wav
jinoe,./content/dataset/jinoe/jinoe_mamak.wav
jinoe,./content/dataset/jinoe/jinoe_muharis.wav
jinoe,./content/dataset/jinoe/jinoe_oja.wav
jinoe,./content/dataset/jinoe/jinoe_oom.wav
jinoe,./content/dataset/jinoe/jinoe_rafiq.wav
jinoe,./content/dataset/jinoe/jinoe_reja.wav
jinoe,./content/dataset/jinoe/jinoe_syifa.wav
jinoe,./content/dataset/jinoe/jinoe_tajrit.wav
jinoe,./content/dataset/jinoe/jinoe_te.wav
jok,./content/dataset/jok/jok_abang.wav
jok,./content/dataset/jok/jok_andra.wav
jok,./content/dataset/jok/jok_apid.wav
jok,./content/dataset/jok/jok_ari.wav
jok,./content/dataset/jok/jok_bg_yasir.wav
jok,./content/dataset/jok/jok_bulek.wav
jok,./content/dataset/jok/jok_c_jal.wav
jok,./content/dataset/jok/jok_daudi.wav
jok,./content/dataset/jok/jok_dek_wah.wav
jok,./content/dataset/jok/jok_dinda.wav
jok,./content/dataset/jok/jok_faiz.wav
jok,./content/dataset/jok/jok_imam.wav
jok,./content/dataset/jok/jok_jahrol.wav
jok,./content/dataset/jok/jok_jessie.wav
jok,./content/dataset/jok/jok_jol.wav
jok,./content/dataset/jok/jok_kakak.wav
jok,./content/dataset/jok/jok_mamak.wav
jok,./content/dataset/jok/jok_muharis.wav
jok,./content/dataset/jok/jok_oja.wav
jok,./content/dataset/jok/jok_oom.wav
jok,./content/dataset/jok/jok_rafiq.wav
jok,./content/dataset/jok/jok_reja.wav
jok,./content/dataset/jok/jok_syifa.wav
jok,./content/dataset/jok/jok_tajrit.wav
jok,./content/dataset/jok/jok_te.wav
ka,./content/dataset/ka/ka_abang.wav
ka,./content/dataset/ka/ka_andra.wav
ka,./content/dataset/ka/ka_apid.wav
ka,./content/dataset/ka/ka_ari.wav
ka,./content/dataset/ka/ka_bg_yasir.wav
ka,./content/dataset/ka/ka_bulek.wav
ka,./content/dataset/ka/ka_c_jal.wav
ka,./content/dataset/ka/ka_daudi.wav
ka,./content/dataset/ka/ka_dek_wah.wav
ka,./content/dataset/ka/ka_dinda.wav
ka,./content/dataset/ka/ka_faiz.wav
ka,./content/dataset/ka/ka_imam.wav
ka,./content/dataset/ka/ka_jahrol.wav
ka,./content/dataset/ka/ka_jessie.wav
ka,./content/dataset/ka/ka_jol.wav
ka,./content/dataset/ka/ka_kakak.wav
ka,./content/dataset/ka/ka_mamak.wav
ka,./content/dataset/ka/ka_muharis.wav
ka,./content/dataset/ka/ka_oja.wav
ka,./content/dataset/ka/ka_oom.wav
ka,./content/dataset/ka/ka_rafiq.wav
ka,./content/dataset/ka/ka_reja.wav
ka,./content/dataset/ka/ka_syifa.wav
ka,./content/dataset/ka/ka_tajrit.wav
ka,./content/dataset/ka/ka_te.wav
kalon,./content/dataset/kalon/kalon_abang.wav
kalon,./content/dataset/kalon/kalon_andra.wav
kalon,./content/dataset/kalon/kalon_apid.wav
kalon,./content/dataset/kalon/kalon_ari.wav
kalon,./content/dataset/kalon/kalon_bg_yasir.wav
kalon,./content/dataset/kalon/kalon_bulek.wav
kalon,./content/dataset/kalon/kalon_c_jal.wav
kalon,./content/dataset/kalon/kalon_daudi.wav
kalon,./content/dataset/kalon/kalon_dek_wah.wav
kalon,./content/dataset/kalon/kalon_dinda.wav
kalon,./content/dataset/kalon/kalon_faiz.wav
kalon,./content/dataset/kalon/kalon_imam.wav
kalon,./content/dataset/kalon/kalon_jahrol.wav
kalon,./content/dataset/kalon/kalon_jessie.wav
kalon,./content/dataset/kalon/kalon_jol.wav
kalon,./content/dataset/kalon/kalon_kakak.wav
kalon,./content/dataset/kalon/kalon_mamak.wav
kalon,./content/dataset/kalon/kalon_muharis.wav
kalon,./content/dataset/kalon/kalon_oja.wav
kalon,./content/dataset/kalon/kalon_oom.wav
kalon,./content/dataset/kalon/kalon_rafiq.wav
kalon,./content/dataset/kalon/kalon_reja.wav
kalon,./content/dataset/kalon/kalon_syifa.wav
kalon,./content/dataset/kalon/kalon_tajrit.wav
kalon,./content/dataset/kalon/kalon_te.wav
kamoe,./content/dataset/kamoe/kamoe_abang.wav
kamoe,./content/dataset/kamoe/kamoe_andra.wav
kamoe,./content/dataset/kamoe/kamoe_apid.wav
kamoe,./content/dataset/kamoe/kamoe_ari.wav
kamoe,./content/dataset/kamoe/kamoe_bg_yasir.wav
kamoe,./content/dataset/kamoe/kamoe_bulek.wav
kamoe,./content/dataset/kamoe/kamoe_c_jal.wav
kamoe,./content/dataset/kamoe/kamoe_daudi.wav
kamoe,./content/dataset/kamoe/kamoe_dek_wah.wav
kamoe,./content/dataset/kamoe/kamoe_dinda.wav
kamoe,./content/dataset/kamoe/kamoe_faiz.wav
kamoe,./content/dataset/kamoe/kamoe_imam.wav
kamoe,./content/dataset/kamoe/kamoe_jahrol.wav
kamoe,./content/dataset/kamoe/kamoe_jessie.wav
kamoe,./content/dataset/kamoe/kamoe_jol.wav
kamoe,./content/dataset/kamoe/kamoe_kakak.wav
kamoe,./content/dataset/kamoe/kamoe_mamak.wav
kamoe,./content/dataset/kamoe/kamoe_muharis.wav
kamoe,./content/dataset/kamoe/kamoe_oja.wav
kamoe,./content/dataset/kamoe/kamoe_oom.wav
kamoe,./content/dataset/kamoe/kamoe_rafiq.wav
kamoe,./content/dataset/kamoe/kamoe_reja.wav
kamoe,./content/dataset/kamoe/kamoe_syifa.wav
kamoe,./content/dataset/kamoe/kamoe_tajrit.wav
kamoe,./content/dataset/kamoe/kamoe_te.wav
ken,./content/dataset/ken/ken_abang.wav
ken,./content/dataset/ken/ken_andra.wav
ken,./content/dataset/ken/ken_apid.wav
ken,./content/dataset/ken/ken_ari.wav
ken,./content/dataset/ken/ken_bg_yasir.wav
ken,./content/dataset/ken/ken_bulek.wav
ken,./content/dataset/ken/ken_c_jal.wav
ken,./content/dataset/ken/ken_daudi.wav
ken,./content/dataset/ken/ken_dek_wah.wav
ken,./content/dataset/ken/ken_dinda.wav
ken,./content/dataset/ken/ken_faiz.wav
ken,./content/dataset/ken/ken_imam.wav
ken,./content/dataset/ken/ken_jahrol.wav
ken,./content/dataset/ken/ken_jessie.wav
ken,./content/dataset/ken/ken_jol.wav
ken,./content/dataset/ken/ken_kakak.wav
ken,./content/dataset/ken/ken_mamak.wav
ken,./content/dataset/ken/ken_muharis.wav
ken,./content/dataset/ken/ken_oja.wav
ken,./content/dataset/ken/ken_oom.wav
ken,./content/dataset/ken/ken_rafiq.wav
ken,./content/dataset/ken/ken_reja.wav
ken,./content/dataset/ken/ken_syifa.wav
ken,./content/dataset/ken/ken_tajrit.wav
ken,./content/dataset/ken/ken_te.wav
krueng,./content/dataset/krueng/krueng_abang.wav
krueng,./content/dataset/krueng/krueng_andra.wav
krueng,./content/dataset/krueng/krueng_apid.wav
krueng,./content/dataset/krueng/krueng_ari.wav
krueng,./content/dataset/krueng/krueng_bg_yasir.wav
krueng,./content/dataset/krueng/krueng_bulek.wav
krueng,./content/dataset/krueng/krueng_c_jal.wav
krueng,./content/dataset/krueng/krueng_daudi.wav
krueng,./content/dataset/krueng/krueng_dek_wah.wav
krueng,./content/dataset/krueng/krueng_dinda.wav
krueng,./content/dataset/krueng/krueng_faiz.wav
krueng,./content/dataset/krueng/krueng_imam.wav
krueng,./content/dataset/krueng/krueng_jahrol.wav
krueng,./content/dataset/krueng/krueng_jessie.wav
krueng,./content/dataset/krueng/krueng_jol.wav
krueng,./content/dataset/krueng/krueng_kakak.wav
krueng,./content/dataset/krueng/krueng_mamak.wav
krueng,./content/dataset/krueng/krueng_muharis.wav
krueng,./content/dataset/krueng/krueng_oja.wav
krueng,./content/dataset/krueng/krueng_oom.wav
krueng,./content/dataset/krueng/krueng_rafiq.wav
krueng,./content/dataset/krueng/krueng_reja.wav
krueng,./content/dataset/krueng/krueng_syifa.wav
krueng,./content/dataset/krueng/krueng_tajrit.wav
krueng,./content/dataset/krueng/krueng_te.wav
kuto,./content/dataset/kuto/kuto_abang.wav
kuto,./content/dataset/kuto/kuto_andra.wav
kuto,./content/dataset/kuto/kuto_apid.wav
kuto,./content/dataset/kuto/kuto_ari.wav
kuto,./content/dataset/kuto/kuto_bg_yasir.wav
kuto,./content/dataset/kuto/kuto_bulek.wav
kuto,./content/dataset/kuto/kuto_c_jal.wav
kuto,./content/dataset/kuto/kuto_daudi.wav
kuto,./content/dataset/kuto/kuto_dek_wah.wav
kuto,./content/dataset/kuto/kuto_dinda.wav
kuto,./content/dataset/kuto/kuto_faiz.wav
kuto,./content/dataset/kuto/kuto_imam.wav
kuto,./content/dataset/kuto/kuto_jahrol.wav
kuto,./content/dataset/kuto/kuto_jessie.wav
kuto,./content/dataset/kuto/kuto_jol.wav
kuto,./content/dataset/kuto/kuto_kakak.wav
kuto,./content/dataset/kuto/kuto_mamak.wav
kuto,./content/dataset/kuto/kuto_muharis.wav
kuto,./content/dataset/kuto/kuto_oja.wav
kuto,./content/dataset/kuto/kuto_oom.wav
kuto,./content/dataset/kuto/kuto_rafiq.wav
kuto,./content/dataset/kuto/kuto_reja.wav
kuto,./content/dataset/kuto/kuto_syifa.wav
kuto,./content/dataset/kuto/kuto_tajrit.wav
kuto,./content/dataset/kuto/kuto_te.wav
lagak,./content/dataset/lagak/lagak_abang.wav
lagak,./content/dataset/lagak/lagak_andra.wav
lagak,./content/dataset/lagak/lagak_apid.wav
lagak,./content/dataset/lagak/lagak_ari.wav
lagak,./content/dataset/lagak/lagak_bg_yasir.wav
lagak,./content/dataset/lagak/lagak_bulek.wav
lagak,./content/dataset/lagak/lagak_c_jal.wav
lagak,./content/dataset/lagak/lagak_daudi.wav
lagak,./content/dataset/lagak/lagak_dek_wah.wav
lagak,./content/dataset/lagak/lagak_dinda.wav
lagak,./content/dataset/lagak/lagak_faiz.wav
lagak,./content/dataset/lagak/lagak_imam.wav
lagak,./content/dataset/lagak/lagak_jahrol.wav
lagak,./content/dataset/lagak/lagak_jessie.wav
lagak,./content/dataset/lagak/lagak_jol.wav
lagak,./content/dataset/lagak/lagak_kakak.wav
lagak,./content/dataset/lagak/lagak_mamak.wav
lagak,./content/dataset/lagak/lagak_muharis.wav
lagak,./content/dataset/lagak/lagak_oja.wav
lagak,./content/dataset/lagak/lagak_oom.wav
lagak,./content/dataset/lagak/lagak_rafiq.wav
lagak,./content/dataset/lagak/lagak_reja.wav
lagak,./content/dataset/lagak/lagak_syifa.wav
lagak,./content/dataset/lagak/lagak_tajrit.wav
lagak,./content/dataset/lagak/lagak_te.wav
langet,./content/dataset/langet/langet_abang.wav
langet,./content/dataset/langet/langet_andra.wav
langet,./content/dataset/langet/langet_apid.wav
langet,./content/dataset/langet/langet_ari.wav
langet,./content/dataset/langet/langet_bg_yasir.wav
langet,./content/dataset/langet/langet_bulek.wav
langet,./content/dataset/langet/langet_c_jal.wav
langet,./content/dataset/langet/langet_daudi.wav
langet,./content/dataset/langet/langet_dek_wah.wav
langet,./content/dataset/langet/langet_dinda.wav
langet,./content/dataset/langet/langet_faiz.wav
langet,./content/dataset/langet/langet_imam.wav
langet,./content/dataset/langet/langet_jahrol.wav
langet,./content/dataset/langet/langet_jessie.wav
langet,./content/dataset/langet/langet_jol.wav
langet,./content/dataset/langet/langet_kakak.wav
langet,./content/dataset/langet/langet_mamak.wav
langet,./content/dataset/langet/langet_muharis.wav
langet,./content/dataset/langet/langet_oja.wav
langet,./content/dataset/langet/langet_oom.wav
langet,./content/dataset/langet/langet_rafiq.wav
langet,./content/dataset/langet/langet_reja.wav
langet,./content/dataset/langet/langet_syifa.wav
langet,./content/dataset/langet/langet_tajrit.wav
langet,./content/dataset/langet/langet_te.wav
laot,./content/dataset/laot/laot_abang.wav
laot,./content/dataset/laot/laot_andra.wav
laot,./content/dataset/laot/laot_apid.wav
laot,./content/dataset/laot/laot_ari.wav
laot,./content/dataset/laot/laot_bg_yasir.wav
laot,./content/dataset/laot/laot_bulek.wav
laot,./content/dataset/laot/laot_c_jal.wav
laot,./content/dataset/laot/laot_daudi.wav
laot,./content/dataset/laot/laot_dek_wah.wav
laot,./content/dataset/laot/laot_dinda.wav
